window,window_start_ns,window_complete_ns,decision_ns,elapsed_s,score,threshold,prediction,error,processing_ms,window_to_decision_ms,process_cpu_percent_one_core,process_rss_bytes,process_lifetime_peak_rss_bytes,temperature_c,cpu_frequency_khz,windows_dropped
65,6452783626299,6453393379608,6453455098537,40.214679419,0.37635058863001486,0.4833547401595273,0,,59.141942,61.718929,19.860877152738837,175226880,173932544,58.4,2400000.0,0
66,6453399566881,6454010209636,6454030272290,40.789853172,0.37632644879811084,0.4833547401595273,0,,19.52906,20.062654,13.909060842435062,175226880,173932544,57.3,2400000.0,0
67,6454016325779,6454628611685,6454648542857,41.408123739,0.37543898952319815,0.4833547401595273,0,,19.406708,19.931172,11.321892802186566,175226880,173932544,57.3,2400000.0,0
68,6454634108308,6455245423321,6455266397700,42.025978582,0.3779337484242407,0.4833547401595273,0,,20.351636,20.974379,11.329530430784134,175226880,173932544,56.2,2400000.0,0
69,6455253585413,6455863857535,6455883822411,42.643403293,0.37143571056353236,0.4833547401595273,0,,19.100096,19.964876,12.956979696679332,175226880,173932544,58.4,2400000.0,0
70,6455867796322,6456480122207,6456500795806,43.260376688,0.3741575827546402,0.4833547401595273,0,,18.135724,20.673599,12.966667464824086,175226880,173932544,58.95,2400000.0,0
71,6456486141053,6457097857825,6457118423257,43.878004139,0.372349958145875,0.4833547401595273,0,,19.984653,20.565432,11.333620080396797,175226880,173932544,57.85,2400000.0,0
72,6457105888157,6457716113091,6457735514392,44.495095274,0.3734612615096211,0.4833547401595273,0,,18.853651,19.401301,12.964066589150447,175226880,173932544,57.85,2400000.0,0
73,6457723421496,6458333872467,6458354156251,45.113737133,0.37644137796971666,0.4833547401595273,0,,19.506653,20.283784,11.315020148872625,175226880,173932544,57.85,2400000.0,0
74,6458339877258,6458952046269,6458978305436,45.737886318,0.3744821018498374,0.4833547401595273,0,,25.429091,26.259167,14.419711214580452,175226880,173932544,56.75,1700000.0,0
75,6458956950520,6459569905236,6459597486739,46.357067621,0.37021481597238626,0.4833547401595273,0,,26.877613,27.581503,16.150373439682213,175226880,173932544,56.75,1800000.0,0
76,6459575682193,6460187518553,6460214773778,46.97435466,0.37843844176505975,0.4833547401595273,0,,26.478149,27.255225,16.19977705022731,175226880,173932544,57.85,1700000.0,0
77,6460194337345,6460804765202,6460839024387,47.598605269,0.37369433957671194,0.4833547401595273,0,,33.240608,34.259185,16.019092451461294,175226880,173932544,59.5,2400000.0,0
78,6460809706491,6461422566315,6461444812955,48.204393837,0.37492319814279607,0.4833547401595273,0,,21.502657,22.24664,14.85690066041434,175226880,173932544,57.85,2400000.0,0
79,6461426533509,6462039350276,6462058433502,48.818014384,0.37702673463003045,0.4833547401595273,0,,18.560576,19.083226,9.778038668891053,175226880,173932544,56.75,2400000.0,0
80,6462043998879,6462657010443,6462677161708,49.43674259,0.37496039294050754,0.4833547401595273,0,,19.640709,20.151265,11.313541983281526,175226880,173932544,58.4,2400000.0,0
81,6462664472848,6463276404834,6463301525073,50.061105955,0.3783684338372927,0.4833547401595273,0,,24.452515,25.120239,17.617932349015643,175226880,173932544,57.3,2400000.0,0
82,6463286265818,6463893192108,6463917044770,50.676625652,0.3812574627525454,0.4833547401595273,0,,23.273976,23.852662,17.871037908225755,175226880,173932544,58.95,2400000.0,0
83,6463897850896,6464510203326,6464538130144,51.297711026,0.3736640476190434,0.4833547401595273,0,,26.313518,27.926818,19.3210578967218,175226880,173932544,59.5,2400000.0,0
84,6464518387028,6465128952713,6465177368594,51.936949476,0.37253987109236697,0.4833547401595273,0,,45.66169,48.415881,21.900735074706898,175226880,173932544,60.6,2400000.0,0
85,6465179047079,6465745653559,6465794325384,52.553906266,0.3726518014150871,0.4833547401595273,0,,45.97569,48.671825,22.692148008162004,175226880,173932544,61.15,2400000.0,0
86,6465753628113,6466363452258,6466378614197,53.138195079,0.37689664305732534,0.4833547401595273,0,,14.847439,15.161939,8.5575498978814,175226880,173932544,58.95,2400000.0,0
87,6466369746993,6466980536454,6466995606023,53.755186905,0.36985550936622735,0.4833547401595273,0,,14.780754,15.069569,6.483076423326755,175226880,173932544,57.85,2400000.0,0
88,6466987181616,6467598369781,6467613530721,54.373111603,0.37126298845113487,0.4833547401595273,0,,14.847347,15.16094,6.473274463333519,175226880,173932544,57.3,2400000.0,0
89,6467604448516,6468216988535,6468232149881,54.991730763,0.3778813881612173,0.4833547401595273,0,,14.869568,15.161346,8.082510169268422,175226880,173932544,57.3,2400000.0,0
90,6468222613139,6468834112414,6468849283539,55.608864421,0.37157644780597887,0.4833547401595273,0,,14.870884,15.171125,4.861185037137899,175226880,173932544,56.2,2400000.0,0
91,6468841260448,6469451713090,6469467044715,56.226625597,0.3699013922818335,0.4833547401595273,0,,15.016736,15.331625,6.474990648085068,175226880,173932544,56.2,2400000.0,0
92,6469458273215,6470070158304,6470085401280,56.844982162,0.3753963663426802,0.4833547401595273,0,,14.934457,15.242976,6.46876352552602,175226880,173932544,56.75,2400000.0,0
93,6470074564183,6470687289959,6470711404899,57.470985781,0.4410025969486866,0.4833547401595273,0,,23.71031,24.11494,7.987149481593839,175226880,173932544,56.2,1500000.0,0
94,6470693190545,6471304531483,6471320159109,58.079739991,0.5576362839953166,0.4833547401595273,1,,15.277884,15.627626,8.21352803451274,175226880,173932544,56.75,2400000.0,0
95,6471312645593,6471922426842,6471938644931,58.698225813,0.379486754121984,0.4833547401595273,0,,15.912663,16.218089,8.084236437261216,175226880,173932544,55.1,2400000.0,0
96,6471927427537,6472540535885,6472556048307,59.315629189,0.3689158772360875,0.4833547401595273,0,,15.11968,15.512422,4.859074355857691,175226880,173932544,56.75,2400000.0,0
97,6472547305566,6473157110184,6473172320549,59.931901431,0.37107016381522745,0.4833547401595273,0,,14.905198,15.210365,6.4906342403375055,175226880,173932544,56.75,2400000.0,0
98,6473164643125,6473775921672,6473792209280,60.551790162,0.5772995702268586,0.4833547401595273,1,,15.992663,16.287608,8.065910451754187,175226880,173932544,55.65,2400000.0,0
99,6473783250483,6474391886560,6474406939092,61.166519974,0.45230712028460596,0.4833547401595273,0,,14.762791,15.052532,4.880223963757904,175226880,173932544,55.1,2400000.0,0
100,6474397448479,6475010530379,6475025505818,61.7850867,0.3681085041127942,0.4833547401595273,0,,14.662049,14.975439,6.466563598268668,175226880,173932544,54.55,2400000.0,0
101,6475016382428,6475628060954,6475643242542,62.402823424,0.3785928153376081,0.4833547401595273,0,,14.874605,15.181588,6.475262483505617,175226880,173932544,55.1,2400000.0,0
102,6475633965300,6476246056363,6476261049080,63.020629962,0.5571066298775579,0.4833547401595273,1,,14.694124,14.992717,8.093141138474772,175226880,173932544,55.1,2400000.0,0
103,6476253489156,6476862710157,6476886034373,63.645615255,0.4933522944158459,0.4833547401595273,1,,22.890622,23.324216,8.000163600144337,175226880,173932544,55.1,1500000.0,0
104,6476872809086,6477480710991,6477502585407,64.262166289,0.37793602259601633,0.4833547401595273,0,,21.485712,21.874416,8.109629014230208,175226880,173932544,54.55,1600000.0,0
105,6477489587454,6478098592341,6478120896721,64.880477603,0.3727786779982213,0.4833547401595273,0,,21.834342,22.30438,8.086539637134171,175226880,173932544,54.55,1600000.0,0
106,6478113152872,6478715517449,6478739409517,65.498990399,0.48513367207477176,0.4833547401595273,1,,23.462456,23.892068,9.700686812022122,175226880,173932544,54.0,1500000.0,0
107,6478727623678,6479334438151,6479358259275,66.117840157,0.52318736677695,0.4833547401595273,1,,23.335863,23.821124,8.079494808719614,175226880,173932544,52.35,1500000.0,0
