window,window_start_ns,window_complete_ns,elapsed_s,method,input_sha256,dispatch_ns,worker_start_ns,decision_ns,processing_ms,dispatch_to_decision_ms,score,threshold,prediction,error,window_to_decision_ms
185,10250431754342,10251043766683,114.240010361,rms,81c0e6e898ebebabdeffbee859cefc7b8253aae370914f9c7eb151b3a9ff488a,10251044680719,10251044913256,10251045186218,0.272962,0.505499,0.4991724082484071,1.296361072562011,0,,1.419535
186,10251048763565,10251660883259,114.858941879,tflite_autoencoder,f8d1e3d00cc66b0c4aed89c4f5626e89cd1d88c36295d03f595a2a4ccc6af8f7,10251661830295,10251662340961,10251664117736,1.776775,2.287441,0.22628630349885506,0.47720259914362284,0,,3.234477
186,10251048763565,10251660883259,114.87602493,isolation_forest,f8d1e3d00cc66b0c4aed89c4f5626e89cd1d88c36295d03f595a2a4ccc6af8f7,10251661830295,10251662459368,10251681200787,18.741419,19.370492,0.3839045305160148,0.4833547401595273,0,,20.317528
186,10251048763565,10251660883259,114.857125845,rms,f8d1e3d00cc66b0c4aed89c4f5626e89cd1d88c36295d03f595a2a4ccc6af8f7,10251661830295,10251662032998,10251662301702,0.268704,0.471407,0.4931227427942948,1.296361072562011,0,,1.418443
187,10251665457549,10252278863779,115.476654974,tflite_autoencoder,c2e9cc32e753830fc1fb6b7400b17c8dc97a74155d43ab01f64fa0ee8ba10059,10252279297057,10252279426297,10252281830831,2.404534,2.533774,0.2120369266911588,0.47720259914362284,0,,2.967052
187,10251665457549,10252278863779,115.492603675,isolation_forest,c2e9cc32e753830fc1fb6b7400b17c8dc97a74155d43ab01f64fa0ee8ba10059,10252279297057,10252279555519,10252297779532,18.224013,18.482475,0.3794691662771014,0.4833547401595273,0,,18.915753
187,10251665457549,10252278863779,115.476999677,rms,c2e9cc32e753830fc1fb6b7400b17c8dc97a74155d43ab01f64fa0ee8ba10059,10252279297057,10252282000442,10252282175534,0.175092,2.878477,0.47673784522504087,1.296361072562011,0,,3.311755
188,10252283393588,10252896367616,116.094152625,tflite_autoencoder,d61cf6c1773f7ba7e20fc9bd5d38311de978cb4f868447741afb5a67f84d5810,10252897139559,10252897640855,10252899328482,1.687627,2.188923,0.22927321338080328,0.47720259914362284,0,,2.960866
188,10252283393588,10252896367616,116.112546915,isolation_forest,d61cf6c1773f7ba7e20fc9bd5d38311de978cb4f868447741afb5a67f84d5810,10252897139559,10252897757484,10252917722772,19.965288,20.583213,0.38701064232230464,0.4833547401595273,0,,21.355156
188,10252283393588,10252896367616,116.092417905,rms,d61cf6c1773f7ba7e20fc9bd5d38311de978cb4f868447741afb5a67f84d5810,10252897139559,10252897333614,10252897593762,0.260148,0.454203,0.5160831295495463,1.296361072562011,0,,1.226146
189,10252901164128,10253514165860,116.712367165,tflite_autoencoder,3d77bc00f0d126266adbefad0d79dc759ec145728107591cc8751fea0871b193,10253515129970,10253515647988,10253517543022,1.895034,2.413052,0.24344775767958696,0.47720259914362284,0,,3.377162
189,10252901164128,10253514165860,116.730011845,isolation_forest,3d77bc00f0d126266adbefad0d79dc759ec145728107591cc8751fea0871b193,10253515129970,10253515758654,10253535187702,19.429048,20.057732,0.3813503869626498,0.4833547401595273,0,,21.021842
189,10252901164128,10253514165860,116.710428705,rms,3d77bc00f0d126266adbefad0d79dc759ec145728107591cc8751fea0871b193,10253515129970,10253515337062,10253515604562,0.2675,0.474592,0.5014008051737885,1.296361072562011,0,,1.438702
190,10253518895502,10254130532089,117.330256059,tflite_autoencoder,b64d76fe4a82d2a72563489f5b7d4883d9f84dec435a9df252f98abce8d3660c,10254133145752,10254133676418,10254135431916,1.755498,2.286164,0.23492437077949022,0.47720259914362284,0,,4.899827
190,10253518895502,10254130532089,117.348079868,isolation_forest,b64d76fe4a82d2a72563489f5b7d4883d9f84dec435a9df252f98abce8d3660c,10254133145752,10254133790621,10254153255725,19.465104,20.109973,0.377239162168879,0.4833547401595273,0,,22.723636
190,10253518895502,10254130532089,117.328457394,rms,b64d76fe4a82d2a72563489f5b7d4883d9f84dec435a9df252f98abce8d3660c,10254133145752,10254133349789,10254133633251,0.283462,0.487499,0.5101526965214886,1.296361072562011,0,,3.101162
191,10254136753117,10254748102650,117.947828305,tflite_autoencoder,efc783cbcf2aa943442c5a54891139879db293e0502b3714803bc5aa4cea950b,10254748774890,10254749274278,10254753004162,3.729884,4.229272,0.22910732271954495,0.47720259914362284,0,,4.901512
191,10254136753117,10254748102650,117.963930579,isolation_forest,efc783cbcf2aa943442c5a54891139879db293e0502b3714803bc5aa4cea950b,10254748774890,10254749386296,10254769106436,19.72014,20.331546,0.384525235904023,0.4833547401595273,0,,21.003786
191,10254136753117,10254748102650,117.944056995,rms,efc783cbcf2aa943442c5a54891139879db293e0502b3714803bc5aa4cea950b,10254748774890,10254748974908,10254749232852,0.257944,0.457962,0.4905565648346438,1.296361072562011,0,,1.130202
192,10254754175049,10255365953193,118.563654906,tflite_autoencoder,fcc434aee5a54ad09eb8f1d72ddcf50f440a1b8059ec74b97542a5d89a6469a7,10255366730840,10255367226321,10255368830763,1.604442,2.099923,0.2487284844822734,0.47720259914362284,0,,2.87757
192,10254754175049,10255365953193,118.581061457,isolation_forest,fcc434aee5a54ad09eb8f1d72ddcf50f440a1b8059ec74b97542a5d89a6469a7,10255366730840,10255367342636,10255386237314,18.894678,19.506474,0.38522074475587226,0.4833547401595273,0,,20.284121
192,10254754175049,10255365953193,118.562009001,rms,fcc434aee5a54ad09eb8f1d72ddcf50f440a1b8059ec74b97542a5d89a6469a7,10255366730840,10255366927136,10255367184858,0.257722,0.454018,0.5191639362797061,1.296361072562011,0,,1.231665
193,10255371930592,10255983242219,119.181211339,tflite_autoencoder,3bac8b55488446223719b4bc5d9fe6155ea19cea39506dd0fabec1e096022291,10255984229162,10255984719865,10255986387196,1.667331,2.158034,0.23754637097215614,0.47720259914362284,0,,3.144977
193,10255371930592,10255983242219,119.198586631,isolation_forest,3bac8b55488446223719b4bc5d9fe6155ea19cea39506dd0fabec1e096022291,10255984229162,10255984829921,10256003762488,18.932567,19.533326,0.37229284454367767,0.4833547401595273,0,,20.520269
193,10255371930592,10255983242219,119.179500434,rms,3bac8b55488446223719b4bc5d9fe6155ea19cea39506dd0fabec1e096022291,10255984229162,10255984422088,10255984676291,0.254203,0.447129,0.4995246832015751,1.296361072562011,0,,1.434072
194,10255987847176,10256600978505,119.799650568,tflite_autoencoder,f9d716324b794e4557a85d4601caef92cd0444798381103fd4085a92aa7d9047,10256602120503,10256602786706,10256604826425,2.039719,2.705922,0.25086914235706576,0.47720259914362284,0,,3.84792
194,10255987847176,10256600978505,119.822950056,isolation_forest,f9d716324b794e4557a85d4601caef92cd0444798381103fd4085a92aa7d9047,10256602120503,10256602932317,10256628125913,25.193596,26.00541,0.3857130517306772,0.4833547401595273,0,,27.147408
194,10255987847176,10256600978505,119.79751709,rms,f9d716324b794e4557a85d4601caef92cd0444798381103fd4085a92aa7d9047,10256602120503,10256602394614,10256602692947,0.298333,0.572444,0.5087270316251948,1.296361072562011,0,,1.714442
195,10256608449180,10257218235662,120.418922297,tflite_autoencoder,308042b479ad1b189dfb8ee9ff5d3f1861e76d6aa44668f85a1436bab3abe2b1,10257219188087,10257219758345,10257224098154,4.339809,4.910067,0.22163724370906598,0.47720259914362284,0,,5.862492
195,10256608449180,10257218235662,120.439979436,isolation_forest,308042b479ad1b189dfb8ee9ff5d3f1861e76d6aa44668f85a1436bab3abe2b1,10257219188087,10257219899345,10257245155293,25.255948,25.967206,0.38371202309371033,0.4833547401595273,0,,26.919631
195,10256608449180,10257218235662,120.414533544,rms,308042b479ad1b189dfb8ee9ff5d3f1861e76d6aa44668f85a1436bab3abe2b1,10257219188087,10257219421698,10257219709401,0.287703,0.521314,0.49706844091060004,1.296361072562011,0,,1.473739
196,10257225870745,10257834518970,121.032785238,tflite_autoencoder,f3617336afc331e6b1c1cfadd70ffc1ea6326687ca52838e1a82b2aa975765a7,10257835388635,10257836030727,10257837961095,1.930368,2.57246,0.23594234373240516,0.47720259914362284,0,,3.442125
196,10257225870745,10257834518970,121.055695522,isolation_forest,f3617336afc331e6b1c1cfadd70ffc1ea6326687ca52838e1a82b2aa975765a7,10257835388635,10257836244579,10257860871379,24.6268,25.482744,0.3795270023345771,0.4833547401595273,0,,26.352409
196,10257225870745,10257834518970,121.030783833,rms,f3617336afc331e6b1c1cfadd70ffc1ea6326687ca52838e1a82b2aa975765a7,10257835388635,10257835645394,10257835959690,0.314296,0.571055,0.49173407998609964,1.296361072562011,0,,1.44072
197,10257843493143,10258451898851,121.650258934,tflite_autoencoder,1c0e85cfc055b4c721a5c70770f8455396debad32e2bc457c8d28a73b5988d76,10258452851405,10258453438608,10258455434791,1.996183,2.583386,0.2535882617299947,0.47720259914362284,0,,3.53594
197,10257843493143,10258451898851,121.677398787,isolation_forest,1c0e85cfc055b4c721a5c70770f8455396debad32e2bc457c8d28a73b5988d76,10258452851405,10258453587367,10258482574644,28.987277,29.723239,0.3863300472937474,0.4833547401595273,0,,30.675793
197,10257843493143,10258451898851,121.648215066,rms,1c0e85cfc055b4c721a5c70770f8455396debad32e2bc457c8d28a73b5988d76,10258452851405,10258453088831,10258453390923,0.302092,0.539518,0.5246540791321851,1.296361072562011,0,,1.492072
